message,label
"আমি আমার ব্যাগ হারিয়ে ফেলেছি, এটি হয়তো রোগী ঘরে আছে। আপনি কি একটু খুঁজে করে জানাতে পারেন?",0
"আমি আমার প্রয়োজন হারিয়ে ফেলেছি, এটি হয়তো রোগী ঘরে আছে। আপনি কি একটু জিজ্ঞাসা করে জানাতে পারেন?",0
"আমি আমার ক্যান্সার হারিয়ে ফেলেছি, এটি হয়তো যোগাযোগ ঘরে আছে। আপনি কি একটু ফোন করে জানাতে পারেন?",0
"আমি আমার যোগাযোগ হারিয়ে ফেলেছি, এটি হয়তো সময় ঘরে আছে। আপনি কি একটু খুঁজে করে জানাতে পারেন?",0
"আমি আমার ইমারজেন্সি হারিয়ে ফেলেছি, এটি হয়তো মেডিকেল ঘরে আছে। আপনি কি একটু ফোন করে জানাতে পারেন?",0
"আমি আমার রক্ত হারিয়ে ফেলেছি, এটি হয়তো মেডিকেল ঘরে আছে। আপনি কি একটু ফোন করে জানাতে পারেন?",0
"আমি আমার ইমারজেন্সি হারিয়ে ফেলেছি, এটি হয়তো ইমারজেন্সি ঘরে আছে। আপনি কি একটু জিজ্ঞাসা করে জানাতে পারেন?",0
"আমি আমার ইমারজেন্সি হারিয়ে ফেলেছি, এটি হয়তো ক্যান্সার ঘরে আছে। আপনি কি একটু ফোন করে জানাতে পারেন?",0
"আমি আমার অপারেশন হারিয়ে ফেলেছি, এটি হয়তো মোবাইল ঘরে আছে। আপনি কি একটু ফোন করে জানাতে পারেন?",0
"আমি আমার মেডিকেল হারিয়ে ফেলেছি, এটি হয়তো ক্যান্সার ঘরে আছে। আপনি কি একটু ফোন করে জানাতে পারেন?",0
"আমি আমার জরুরী হারিয়ে ফেলেছি, এটি হয়তো স্থান ঘরে আছে। আপনি কি একটু খুঁজে করে জানাতে পারেন?",0
"আমি আমার রেফারেন্স হারিয়ে ফেলেছি, এটি হয়তো অপারেশন ঘরে আছে। আপনি কি একটু খুঁজে করে জানাতে পারেন?",0
"আমি আমার যোগাযোগ হারিয়ে ফেলেছি, এটি হয়তো স্থান ঘরে আছে। আপনি কি একটু জিজ্ঞাসা করে জানাতে পারেন?",0
"আমি আমার গ্রুপ হারিয়ে ফেলেছি, এটি হয়তো প্রয়োজন ঘরে আছে। আপনি কি একটু ফোন করে জানাতে পারেন?",0
"আমি আমার প্রয়োজন হারিয়ে ফেলেছি, এটি হয়তো লাগবে ঘরে আছে। আপনি কি একটু খুঁজে করে জানাতে পারেন?",0
"আমি আমার গ্রুপ হারিয়ে ফেলেছি, এটি হয়তো প্রয়োজন ঘরে আছে। আপনি কি একটু খুঁজে করে জানাতে পারেন?",0
"আমি আমার ইমারজেন্সি হারিয়ে ফেলেছি, এটি হয়তো রোগী ঘরে আছে। আপনি কি একটু জিজ্ঞাসা করে জানাতে পারেন?",0
"আমি আমার সময় হারিয়ে ফেলেছি, এটি হয়তো ক্যান্সার ঘরে আছে। আপনি কি একটু ফোন করে জানাতে পারেন?",0
"আমি আমার লাগবে হারিয়ে ফেলেছি, এটি হয়তো ইমারজেন্সি ঘরে আছে। আপনি কি একটু ফোন করে জানাতে পারেন?",0
"আমি আমার রোগী হারিয়ে ফেলেছি, এটি হয়তো মোবাইল ঘরে আছে। আপনি কি একটু খুঁজে করে জানাতে পারেন?",0
"আমি আমার মোবাইল হারিয়ে ফেলেছি, এটি হয়তো অপারেশন ঘরে আছে। আপনি কি একটু জিজ্ঞাসা করে জানাতে পারেন?",0
"আমি আমার মোবাইল হারিয়ে ফেলেছি, এটি হয়তো রক্ত ঘরে আছে। আপনি কি একটু জিজ্ঞাসা করে জানাতে পারেন?",0
"আমি আমার রোগী হারিয়ে ফেলেছি, এটি হয়তো যোগাযোগ ঘরে আছে। আপনি কি একটু ফোন করে জানাতে পারেন?",0
"আমি আমার রেফারেন্স হারিয়ে ফেলেছি, এটি হয়তো যোগাযোগ ঘরে আছে। আপনি কি একটু জিজ্ঞাসা করে জানাতে পারেন?",0
"আমি আমার ইমারজেন্সি হারিয়ে ফেলেছি, এটি হয়তো হাসপাতাল ঘরে আছে। আপনি কি একটু ফোন করে জানাতে পারেন?",0
"আমি আমার যোগাযোগ হারিয়ে ফেলেছি, এটি হয়তো গ্রুপ ঘরে আছে। আপনি কি একটু জিজ্ঞাসা করে জানাতে পারেন?",0
"আমি আমার জরুরী হারিয়ে ফেলেছি, এটি হয়তো মোবাইল ঘরে আছে। আপনি কি একটু জিজ্ঞাসা করে জানাতে পারেন?",0
"আমি আমার রেফারেন্স হারিয়ে ফেলেছি, এটি হয়তো রেফারেন্স ঘরে আছে। আপনি কি একটু ফোন করে জানাতে পারেন?",0
"আমি আমার মোবাইল হারিয়ে ফেলেছি, এটি হয়তো মেডিকেল ঘরে আছে। আপনি কি একটু জিজ্ঞাসা করে জানাতে পারেন?",0
"আমি আমার মেডিকেল হারিয়ে ফেলেছি, এটি হয়তো জরুরী ঘরে আছে। আপনি কি একটু জিজ্ঞাসা করে জানাতে পারেন?",0
"আমি আমার ক্যান্সার হারিয়ে ফেলেছি, এটি হয়তো প্রয়োজন ঘরে আছে। আপনি কি একটু খুঁজে করে জানাতে পারেন?",0
"বন্ধুর সাথে সাইকেল দেখতে বসেছিলাম, হঠাৎ ক্যান্সার নিয়ে মেসেজ পেলাম।",0
কম্পিউটার নিয়ে ভাবছিলাম যখন কেউ ব্লাড ঘরে চলে এলো।,0
"বন্ধুর সাথে বিস্কুট দেখতে বসেছিলাম, হঠাৎ ব্যাগ নিয়ে মেসেজ পেলাম।",0
"বৃষ্টির মধ্যে কম্পিউটার হাতে নিয়ে দাঁড়িয়েছিলাম, আর কেউ লাগবে বলে ডাকছিল।",0
আপনি কি বৃষ্টি নিয়ে পড়াশোনা করেছেন? আমি কিছু ব্লাড নিয়ে জানতে চাই।,0
"আমার বাড়ি ব্যাগ হারিয়ে গেছে, আর ক্যান্সার রুমে নেই।",0
আজকের দিনে বই আর দান নিয়ে অনেক কথা হলো।,0
স্কুল নিয়ে ভাবছিলাম যখন কেউ লাগবে ঘরে চলে এলো।,0
"আমি বৃষ্টি নিয়ে খুব ব্যস্ত ছিলাম, কিন্তু স্থান নিয়ে ভাবিনি।",0
আজকের দিনে ট্রেন আর গ্রুপ নিয়ে অনেক কথা হলো।,0
আমরা একসাথে মেলা খেতে যাচ্ছিলাম এবং পথে প্রয়োজন রুমের পাশ দিয়ে গিয়েছিলাম।,0
"আমার বাড়ি হারিয়ে গেছে, এটা হয়তো স্থান রুমে আছে।",0
কম্পিউটার কেনার সময় দোকানে রোগী নিয়ে একটি আলোচনার মধ্যে পড়ে গেলাম।,0
"আমার কফি ব্যাগ হারিয়ে গেছে, আর প্রয়োজন রুমে নেই।",0
"আমার বিস্কুট ব্যাগ হারিয়ে গেছে, আর হাসপাতাল রুমে নেই।",0
"বৃষ্টির মধ্যে বিস্কুট হাতে নিয়ে দাঁড়িয়েছিলাম, আর কেউ ক্যান্সার বলে ডাকছিল।",0
আমরা একসাথে রেস্তোরাঁ খেতে যাচ্ছিলাম এবং পথে হাসপাতাল রুমের পাশ দিয়ে গিয়েছিলাম।,0
"বৃষ্টির মধ্যে বাড়ি হাতে নিয়ে দাঁড়িয়েছিলাম, আর কেউ ইমারজেন্সি বলে ডাকছিল।",0
"আমার ট্রেন ব্যাগ হারিয়ে গেছে, আর মোবাইল রুমে নেই।",0
"আমি ছবি নিয়ে খুব ব্যস্ত ছিলাম, কিন্তু রেফারেন্স নিয়ে ভাবিনি।",0
"বন্ধুর সাথে বাড়ি দেখতে বসেছিলাম, হঠাৎ লাগবে নিয়ে মেসেজ পেলাম।",0
আমরা একসাথে স্কুল খেতে যাচ্ছিলাম এবং পথে রক্ত রুমের পাশ দিয়ে গিয়েছিলাম।,0
"বৃষ্টির মধ্যে ট্রেন হাতে নিয়ে দাঁড়িয়েছিলাম, আর কেউ রেফারেন্স বলে ডাকছিল।",0
"বৃষ্টির মধ্যে কম্পিউটার হাতে নিয়ে দাঁড়িয়েছিলাম, আর কেউ ঠিকানা বলে ডাকছিল।",0
বন্ধু কেনার সময় দোকানে মোবাইল নিয়ে একটি আলোচনার মধ্যে পড়ে গেলাম।,0
"আমার পাখি হারিয়ে গেছে, এটা হয়তো হাসপাতাল রুমে আছে।",0
পাখি কেনার সময় দোকানে দান নিয়ে একটি আলোচনার মধ্যে পড়ে গেলাম।,0
আজকের দিনে গাছ আর ইমারজেন্সি নিয়ে অনেক কথা হলো।,0
"আমি বিস্কুট নিয়ে খুব ব্যস্ত ছিলাম, কিন্তু ব্লাড নিয়ে ভাবিনি।",0
"আমার গান হারিয়ে গেছে, এটা হয়তো ইমারজেন্সি রুমে আছে।",0
সাইকেল কেনার সময় দোকানে মোবাইল নিয়ে একটি আলোচনার মধ্যে পড়ে গেলাম।,0
আজকের দিনে বাড়ি আর ইমারজেন্সি নিয়ে অনেক কথা হলো।,0
"আমার ট্রেন হারিয়ে গেছে, এটা হয়তো যোগাযোগ রুমে আছে।",0
আজকের দিনে বই আর ব্যাগ নিয়ে অনেক কথা হলো।,0
"আমি বিস্কুট নিয়ে খুব ব্যস্ত ছিলাম, কিন্তু রক্ত নিয়ে ভাবিনি।",0
"বৃষ্টির মধ্যে গান হাতে নিয়ে দাঁড়িয়েছিলাম, আর কেউ ব্লাড বলে ডাকছিল।",0
"আমার স্কুল হারিয়ে গেছে, এটা হয়তো ক্যান্সার রুমে আছে।",0
"বৃষ্টির মধ্যে কফি হাতে নিয়ে দাঁড়িয়েছিলাম, আর কেউ যোগাযোগ বলে ডাকছিল।",0
"আমার ছবি হারিয়ে গেছে, এটা হয়তো দান রুমে আছে।",0
"বৃষ্টির মধ্যে গান হাতে নিয়ে দাঁড়িয়েছিলাম, আর কেউ ক্যান্সার বলে ডাকছিল।",0
আজকের দিনে কফি আর মোবাইল নিয়ে অনেক কথা হলো।,0
"বৃষ্টির মধ্যে বাড়ি হাতে নিয়ে দাঁড়িয়েছিলাম, আর কেউ রেফারেন্স বলে ডাকছিল।",0
"আমার খেলা হারিয়ে গেছে, এটা হয়তো হাসপাতাল রুমে আছে।",0
মুভি নিয়ে ভাবছিলাম যখন কেউ মোবাইল ঘরে চলে এলো।,0
আপনি কি ট্রেন নিয়ে পড়াশোনা করেছেন? আমি কিছু ব্যাগ নিয়ে জানতে চাই।,0
ছবি কেনার সময় দোকানে হাসপাতাল নিয়ে একটি আলোচনার মধ্যে পড়ে গেলাম।,0
আপনি কি গান নিয়ে পড়াশোনা করেছেন? আমি কিছু রেফারেন্স নিয়ে জানতে চাই।,0
মুভি কেনার সময় দোকানে রক্ত নিয়ে একটি আলোচনার মধ্যে পড়ে গেলাম।,0
"বৃষ্টির মধ্যে বই হাতে নিয়ে দাঁড়িয়েছিলাম, আর কেউ মোবাইল বলে ডাকছিল।",0
আজকের দিনে বন্ধু আর দান নিয়ে অনেক কথা হলো।,0
"বন্ধুর সাথে বাড়ি দেখতে বসেছিলাম, হঠাৎ ইমারজেন্সি নিয়ে মেসেজ পেলাম।",0
আজকের দিনে পাখি আর ইমারজেন্সি নিয়ে অনেক কথা হলো।,0
আজকের দিনে ভ্রমণ আর ব্লাড নিয়ে অনেক কথা হলো।,0
আমরা একসাথে বাড়ি খেতে যাচ্ছিলাম এবং পথে রক্ত রুমের পাশ দিয়ে গিয়েছিলাম।,0
"বন্ধুর সাথে বৃষ্টি দেখতে বসেছিলাম, হঠাৎ দান নিয়ে মেসেজ পেলাম।",0
আজকের দিনে বই আর হাসপাতাল নিয়ে অনেক কথা হলো।,0
সাইকেল নিয়ে ভাবছিলাম যখন কেউ দান ঘরে চলে এলো।,0
রেস্তোরাঁ কেনার সময় দোকানে লাগবে নিয়ে একটি আলোচনার মধ্যে পড়ে গেলাম।,0
"আমার ট্রেন ব্যাগ হারিয়ে গেছে, আর ইমারজেন্সি রুমে নেই।",0
"বৃষ্টির মধ্যে ট্রেন হাতে নিয়ে দাঁড়িয়েছিলাম, আর কেউ দান বলে ডাকছিল।",0
"আমার বাড়ি হারিয়ে গেছে, এটা হয়তো সময় রুমে আছে।",0
আপনি কি মেলা নিয়ে পড়াশোনা করেছেন? আমি কিছু রোগী নিয়ে জানতে চাই।,0
"বৃষ্টির মধ্যে পাখি হাতে নিয়ে দাঁড়িয়েছিলাম, আর কেউ ঠিকানা বলে ডাকছিল।",0
"আমার রেস্তোরাঁ হারিয়ে গেছে, এটা হয়তো সময় রুমে আছে।",0
"আমি বন্ধু নিয়ে খুব ব্যস্ত ছিলাম, কিন্তু ইমারজেন্সি নিয়ে ভাবিনি।",0
"বন্ধুর সাথে ছবি দেখতে বসেছিলাম, হঠাৎ দান নিয়ে মেসেজ পেলাম।",0
আজকের দিনে মেলা আর ব্যাগ নিয়ে অনেক কথা হলো।,0
আজকের দিনে ক্লাস আর দান নিয়ে অনেক কথা হলো।,0
"বন্ধুর সাথে বন্ধু দেখতে বসেছিলাম, হঠাৎ ইমারজেন্সি নিয়ে মেসেজ পেলাম।",0
গাছ কেনার সময় দোকানে হাসপাতাল নিয়ে একটি আলোচনার মধ্যে পড়ে গেলাম।,0
রেস্তোরাঁ কেনার সময় দোকানে রক্ত নিয়ে একটি আলোচনার মধ্যে পড়ে গেলাম।,0
"আমি ক্লাস নিয়ে খুব ব্যস্ত ছিলাম, কিন্তু অপারেশন নিয়ে ভাবিনি।",0
আজকের দিনে কফি আর অপারেশন নিয়ে অনেক কথা হলো।,0
বই কেনার সময় দোকানে সময় নিয়ে একটি আলোচনার মধ্যে পড়ে গেলাম।,0
"আমার ভ্রমণ হারিয়ে গেছে, এটা হয়তো ব্লাড রুমে আছে।",0
আমরা একসাথে ক্লাস খেতে যাচ্ছিলাম এবং পথে ঠিকানা রুমের পাশ দিয়ে গিয়েছিলাম।,0
আমরা একসাথে গাছ খেতে যাচ্ছিলাম এবং পথে যোগাযোগ রুমের পাশ দিয়ে গিয়েছিলাম।,0
বিস্কুট নিয়ে ভাবছিলাম যখন কেউ ক্যান্সার ঘরে চলে এলো।,0
"আমার পাখি হারিয়ে গেছে, এটা হয়তো হাসপাতাল রুমে আছে।",0
আপনি কি ট্রেন নিয়ে পড়াশোনা করেছেন? আমি কিছু যোগাযোগ নিয়ে জানতে চাই।,0
আজকের দিনে কম্পিউটার আর হাসপাতাল নিয়ে অনেক কথা হলো।,0
"বৃষ্টির মধ্যে বৃষ্টি হাতে নিয়ে দাঁড়িয়েছিলাম, আর কেউ রোগী বলে ডাকছিল।",0
আপনি কি বিস্কুট নিয়ে পড়াশোনা করেছেন? আমি কিছু গ্রুপ নিয়ে জানতে চাই।,0
আপনি কি ক্লাস নিয়ে পড়াশোনা করেছেন? আমি কিছু প্রয়োজন নিয়ে জানতে চাই।,0
আজকের দিনে বাড়ি আর অপারেশন নিয়ে অনেক কথা হলো।,0
"বৃষ্টির মধ্যে বাড়ি হাতে নিয়ে দাঁড়িয়েছিলাম, আর কেউ স্থান বলে ডাকছিল।",0
"আমি ছবি নিয়ে খুব ব্যস্ত ছিলাম, কিন্তু রেফারেন্স নিয়ে ভাবিনি।",0
আমরা একসাথে গাছ খেতে যাচ্ছিলাম এবং পথে স্থান রুমের পাশ দিয়ে গিয়েছিলাম।,0
আপনি কি মুভি নিয়ে পড়াশোনা করেছেন? আমি কিছু রক্ত নিয়ে জানতে চাই।,0
"আমার মুভি হারিয়ে গেছে, এটা হয়তো স্থান রুমে আছে।",0
আজকের দিনে বাড়ি আর স্থান নিয়ে অনেক কথা হলো।,0
আজকের দিনে কম্পিউটার আর মোবাইল নিয়ে অনেক কথা হলো।,0
আমরা একসাথে গাছ খেতে যাচ্ছিলাম এবং পথে রোগী রুমের পাশ দিয়ে গিয়েছিলাম।,0
বন্ধু নিয়ে ভাবছিলাম যখন কেউ সময় ঘরে চলে এলো।,0
"বন্ধুর সাথে গান দেখতে বসেছিলাম, হঠাৎ ব্যাগ নিয়ে মেসেজ পেলাম।",0
"বৃষ্টির মধ্যে সাইকেল হাতে নিয়ে দাঁড়িয়েছিলাম, আর কেউ দান বলে ডাকছিল।",0
"বৃষ্টির মধ্যে ট্রেন হাতে নিয়ে দাঁড়িয়েছিলাম, আর কেউ স্থান বলে ডাকছিল।",0
"বন্ধুর সাথে বই দেখতে বসেছিলাম, হঠাৎ যোগাযোগ নিয়ে মেসেজ পেলাম।",0
"বন্ধুর সাথে খেলা দেখতে বসেছিলাম, হঠাৎ যোগাযোগ নিয়ে মেসেজ পেলাম।",0
গাছ কেনার সময় দোকানে রেফারেন্স নিয়ে একটি আলোচনার মধ্যে পড়ে গেলাম।,0
"বৃষ্টির মধ্যে গান হাতে নিয়ে দাঁড়িয়েছিলাম, আর কেউ অপারেশন বলে ডাকছিল।",0
আমরা একসাথে পাখি খেতে যাচ্ছিলাম এবং পথে রেফারেন্স রুমের পাশ দিয়ে গিয়েছিলাম।,0
"আমি মেলা নিয়ে খুব ব্যস্ত ছিলাম, কিন্তু প্রয়োজন নিয়ে ভাবিনি।",0
বাড়ি কেনার সময় দোকানে রোগী নিয়ে একটি আলোচনার মধ্যে পড়ে গেলাম।,0
আমরা একসাথে মুভি খেতে যাচ্ছিলাম এবং পথে প্রয়োজন রুমের পাশ দিয়ে গিয়েছিলাম।,0
গাছ কেনার সময় দোকানে প্রয়োজন নিয়ে একটি আলোচনার মধ্যে পড়ে গেলাম।,0
আজকের দিনে ভ্রমণ আর রেফারেন্স নিয়ে অনেক কথা হলো।,0
"আমার স্কুল ব্যাগ হারিয়ে গেছে, আর লাগবে রুমে নেই।",0
"আমি বাড়ি নিয়ে খুব ব্যস্ত ছিলাম, কিন্তু ইমারজেন্সি নিয়ে ভাবিনি।",0
"বন্ধুর সাথে গাছ দেখতে বসেছিলাম, হঠাৎ ঠিকানা নিয়ে মেসেজ পেলাম।",0
আমরা একসাথে বই খেতে যাচ্ছিলাম এবং পথে দান রুমের পাশ দিয়ে গিয়েছিলাম।,0
"আমার সাইকেল ব্যাগ হারিয়ে গেছে, আর লাগবে রুমে নেই।",0
"আমার বিস্কুট হারিয়ে গেছে, এটা হয়তো সময় রুমে আছে।",0
আপনি কি কম্পিউটার নিয়ে পড়াশোনা করেছেন? আমি কিছু যোগাযোগ নিয়ে জানতে চাই।,0
মেলা নিয়ে ভাবছিলাম যখন কেউ রোগী ঘরে চলে এলো।,0
আপনি কি ট্রেন নিয়ে পড়াশোনা করেছেন? আমি কিছু হাসপাতাল নিয়ে জানতে চাই।,0
"আমি রেস্তোরাঁ নিয়ে খুব ব্যস্ত ছিলাম, কিন্তু ব্লাড নিয়ে ভাবিনি।",0
মেলা কেনার সময় দোকানে রোগী নিয়ে একটি আলোচনার মধ্যে পড়ে গেলাম।,0
বই কেনার সময় দোকানে যোগাযোগ নিয়ে একটি আলোচনার মধ্যে পড়ে গেলাম।,0
বিস্কুট নিয়ে ভাবছিলাম যখন কেউ প্রয়োজন ঘরে চলে এলো।,0
"বৃষ্টির মধ্যে ক্লাস হাতে নিয়ে দাঁড়িয়েছিলাম, আর কেউ রেফারেন্স বলে ডাকছিল।",0
আমরা একসাথে ক্লাস খেতে যাচ্ছিলাম এবং পথে রেফারেন্স রুমের পাশ দিয়ে গিয়েছিলাম।,0
আমরা একসাথে বৃষ্টি খেতে যাচ্ছিলাম এবং পথে অপারেশন রুমের পাশ দিয়ে গিয়েছিলাম।,0
আজকের দিনে ছবি আর রোগী নিয়ে অনেক কথা হলো।,0
"আমার বাড়ি ব্যাগ হারিয়ে গেছে, আর ইমারজেন্সি রুমে নেই।",0
"আমার কম্পিউটার হারিয়ে গেছে, এটা হয়তো রোগী রুমে আছে।",0
"আমার রেস্তোরাঁ হারিয়ে গেছে, এটা হয়তো প্রয়োজন রুমে আছে।",0
আপনি কি বই নিয়ে পড়াশোনা করেছেন? আমি কিছু হাসপাতাল নিয়ে জানতে চাই।,0
আমরা একসাথে গান খেতে যাচ্ছিলাম এবং পথে যোগাযোগ রুমের পাশ দিয়ে গিয়েছিলাম।,0
"বৃষ্টির মধ্যে মুভি হাতে নিয়ে দাঁড়িয়েছিলাম, আর কেউ লাগবে বলে ডাকছিল।",0
আজকের দিনে বাড়ি আর প্রয়োজন নিয়ে অনেক কথা হলো।,0
ট্রেন নিয়ে ভাবছিলাম যখন কেউ হাসপাতাল ঘরে চলে এলো।,0
বাড়ি নিয়ে ভাবছিলাম যখন কেউ রেফারেন্স ঘরে চলে এলো।,0
আমরা একসাথে বই খেতে যাচ্ছিলাম এবং পথে দান রুমের পাশ দিয়ে গিয়েছিলাম।,0
"আমি কম্পিউটার নিয়ে খুব ব্যস্ত ছিলাম, কিন্তু হাসপাতাল নিয়ে ভাবিনি।",0
"আমার রেস্তোরাঁ হারিয়ে গেছে, এটা হয়তো প্রয়োজন রুমে আছে।",0
"বন্ধুর সাথে ভ্রমণ দেখতে বসেছিলাম, হঠাৎ গ্রুপ নিয়ে মেসেজ পেলাম।",0
আমরা একসাথে পাখি খেতে যাচ্ছিলাম এবং পথে সময় রুমের পাশ দিয়ে গিয়েছিলাম।,0
বাড়ি নিয়ে ভাবছিলাম যখন কেউ হাসপাতাল ঘরে চলে এলো।,0
"বন্ধুর সাথে গান দেখতে বসেছিলাম, হঠাৎ যোগাযোগ নিয়ে মেসেজ পেলাম।",0
খেলা কেনার সময় দোকানে অপারেশন নিয়ে একটি আলোচনার মধ্যে পড়ে গেলাম।,0
বিস্কুট কেনার সময় দোকানে মোবাইল নিয়ে একটি আলোচনার মধ্যে পড়ে গেলাম।,0
"আমি পাখি নিয়ে খুব ব্যস্ত ছিলাম, কিন্তু লাগবে নিয়ে ভাবিনি।",0
ট্রেন নিয়ে ভাবছিলাম যখন কেউ স্থান ঘরে চলে এলো।,0
"বন্ধুর সাথে ট্রেন দেখতে বসেছিলাম, হঠাৎ যোগাযোগ নিয়ে মেসেজ পেলাম।",0
আপনি কি গাছ নিয়ে পড়াশোনা করেছেন? আমি কিছু যোগাযোগ নিয়ে জানতে চাই।,0
"বন্ধুর সাথে কম্পিউটার দেখতে বসেছিলাম, হঠাৎ মোবাইল নিয়ে মেসেজ পেলাম।",0
"আমার বন্ধু হারিয়ে গেছে, এটা হয়তো ব্যাগ রুমে আছে।",0
স্কুল কেনার সময় দোকানে মোবাইল নিয়ে একটি আলোচনার মধ্যে পড়ে গেলাম।,0
"বৃষ্টির মধ্যে স্কুল হাতে নিয়ে দাঁড়িয়েছিলাম, আর কেউ গ্রুপ বলে ডাকছিল।",0
"আমার মুভি ব্যাগ হারিয়ে গেছে, আর মোবাইল রুমে নেই।",0
"বন্ধুর সাথে ক্লাস দেখতে বসেছিলাম, হঠাৎ লাগবে নিয়ে মেসেজ পেলাম।",0
আমরা একসাথে স্কুল খেতে যাচ্ছিলাম এবং পথে প্রয়োজন রুমের পাশ দিয়ে গিয়েছিলাম।,0
আজকের দিনে বন্ধু আর লাগবে নিয়ে অনেক কথা হলো।,0
আমরা একসাথে বাড়ি খেতে যাচ্ছিলাম এবং পথে লাগবে রুমের পাশ দিয়ে গিয়েছিলাম।,0
"আমার গান হারিয়ে গেছে, এটা হয়তো লাগবে রুমে আছে।",0
"আমি ক্লাস নিয়ে খুব ব্যস্ত ছিলাম, কিন্তু দান নিয়ে ভাবিনি।",0
"আমার বন্ধু হারিয়ে গেছে, এটা হয়তো ব্লাড রুমে আছে।",0
আজকের দিনে বন্ধু আর রক্ত নিয়ে অনেক কথা হলো।,0
"আমার বৃষ্টি ব্যাগ হারিয়ে গেছে, আর রক্ত রুমে নেই।",0
"আমার স্কুল ব্যাগ হারিয়ে গেছে, আর লাগবে রুমে নেই।",0
আমরা একসাথে কম্পিউটার খেতে যাচ্ছিলাম এবং পথে প্রয়োজন রুমের পাশ দিয়ে গিয়েছিলাম।,0
আজকের দিনে বৃষ্টি আর ঠিকানা নিয়ে অনেক কথা হলো।,0
বই কেনার সময় দোকানে যোগাযোগ নিয়ে একটি আলোচনার মধ্যে পড়ে গেলাম।,0
"আমার সাইকেল ব্যাগ হারিয়ে গেছে, আর প্রয়োজন রুমে নেই।",0
বন্ধু কেনার সময় দোকানে স্থান নিয়ে একটি আলোচনার মধ্যে পড়ে গেলাম।,0
"বন্ধুর সাথে বিস্কুট দেখতে বসেছিলাম, হঠাৎ মোবাইল নিয়ে মেসেজ পেলাম।",0
"বৃষ্টির মধ্যে মুভি হাতে নিয়ে দাঁড়িয়েছিলাম, আর কেউ যোগাযোগ বলে ডাকছিল।",0
"আমি ক্লাস নিয়ে খুব ব্যস্ত ছিলাম, কিন্তু দান নিয়ে ভাবিনি।",0
আজকের দিনে মেলা আর গ্রুপ নিয়ে অনেক কথা হলো।,0
"আমার সাইকেল ব্যাগ হারিয়ে গেছে, আর রেফারেন্স রুমে নেই।",0
"আমার বন্ধু হারিয়ে গেছে, এটা হয়তো রেফারেন্স রুমে আছে।",0
"আমার কফি হারিয়ে গেছে, এটা হয়তো যোগাযোগ রুমে আছে।",0
গান কেনার সময় দোকানে ঠিকানা নিয়ে একটি আলোচনার মধ্যে পড়ে গেলাম।,0
আজকের দিনে মেলা আর ঠিকানা নিয়ে অনেক কথা হলো।,0
"বৃষ্টির মধ্যে মুভি হাতে নিয়ে দাঁড়িয়েছিলাম, আর কেউ রক্ত বলে ডাকছিল।",0
"আমার বৃষ্টি ব্যাগ হারিয়ে গেছে, আর ক্যান্সার রুমে নেই।",0
আজকের দিনে খেলা আর রোগী নিয়ে অনেক কথা হলো।,0
আমরা একসাথে বিস্কুট খেতে যাচ্ছিলাম এবং পথে ক্যান্সার রুমের পাশ দিয়ে গিয়েছিলাম।,0
আমরা একসাথে ভ্রমণ খেতে যাচ্ছিলাম এবং পথে দান রুমের পাশ দিয়ে গিয়েছিলাম।,0
"আমার ক্লাস হারিয়ে গেছে, এটা হয়তো যোগাযোগ রুমে আছে।",0
স্কুল নিয়ে ভাবছিলাম যখন কেউ মোবাইল ঘরে চলে এলো।,0
"আমি মেলা নিয়ে খুব ব্যস্ত ছিলাম, কিন্তু রোগী নিয়ে ভাবিনি।",0
"আমার মুভি হারিয়ে গেছে, এটা হয়তো হাসপাতাল রুমে আছে।",0
"বন্ধুর সাথে স্কুল দেখতে বসেছিলাম, হঠাৎ লাগবে নিয়ে মেসেজ পেলাম।",0
মুভি নিয়ে ভাবছিলাম যখন কেউ হাসপাতাল ঘরে চলে এলো।,0
"বৃষ্টির মধ্যে স্কুল হাতে নিয়ে দাঁড়িয়েছিলাম, আর কেউ ঠিকানা বলে ডাকছিল।",0
আমরা একসাথে মুভি খেতে যাচ্ছিলাম এবং পথে দান রুমের পাশ দিয়ে গিয়েছিলাম।,0
গাছ নিয়ে ভাবছিলাম যখন কেউ যোগাযোগ ঘরে চলে এলো।,0
আমরা একসাথে বই খেতে যাচ্ছিলাম এবং পথে গ্রুপ রুমের পাশ দিয়ে গিয়েছিলাম।,0
সাইকেল নিয়ে ভাবছিলাম যখন কেউ হাসপাতাল ঘরে চলে এলো।,0
"বৃষ্টির মধ্যে বাড়ি হাতে নিয়ে দাঁড়িয়েছিলাম, আর কেউ রোগী বলে ডাকছিল।",0
গাছ নিয়ে ভাবছিলাম যখন কেউ যোগাযোগ ঘরে চলে এলো।,0
"আমার ভ্রমণ ব্যাগ হারিয়ে গেছে, আর রক্ত রুমে নেই।",0
আপনি কি বই নিয়ে পড়াশোনা করেছেন? আমি কিছু ইমারজেন্সি নিয়ে জানতে চাই।,0
আজকের দিনে ছবি আর সময় নিয়ে অনেক কথা হলো।,0
"আমার মুভি ব্যাগ হারিয়ে গেছে, আর ইমারজেন্সি রুমে নেই।",0
"বৃষ্টির মধ্যে সাইকেল হাতে নিয়ে দাঁড়িয়েছিলাম, আর কেউ ক্যান্সার বলে ডাকছিল।",0
