"আমার বন্ধু Jannatu Nayem Evan এর জন্য ইমার্জেন্সি O+ blood লাগবে
Emergency 10 bag O+ blood lagbe
Onk serious obostha amar friend er.
Blood group: O+
Amount: 10 bag
Hospital: Evercare Hospital
Location: Bashundhara
Please help. It's urgent.
Mobile: 01719337179!",1
"Please donate AB- blood, operation cholche Ekushey Medical e.
Need 2 bags.
Contact: 01512345678, urgent!",1
Lunch e meet korbo ajke shobai mile..,0
Kothay valo coffee shop ache? Kew bolte paro?!,0
Kothay valo coffee shop ache? Kew bolte paro?.,0
Exam er preparation chalche pura din.!,0
Ei shomoy te travel kora khub moja hobe.!,0
Amader agamikal cricket practice ache.!,0
Raat e ekta concert e jabo.!,0
"Bhalo thakish, dekha hobe kobe ke jane!!",0
New restaurant ta khub valo chilo.!,0
The food festival last night was amazing!,0
Raat e amar friend er shathe ekta movie dekhbo.,0
Kalke ekta new book store visit korlam..,0
Reading books keeps me relaxed.,0
Ei rain ta ekdom unexpected!.,0
Kothay valo coffee shop ache? Kew bolte paro?!,0
Amar naya backpack khub joss lagse.,0
Ei rain ta ekdom unexpected!.,0
Raat e ekta concert e jabo.!,0
Amar naya backpack khub joss lagse.,0
Office e agamikal ekta presentation dite hobe.!,0
Raat e ekta concert e jabo.,0
Office e agamikal ekta presentation dite hobe.,0
Ei rain ta ekdom unexpected!,0
Amader agamikal cricket practice ache..,0
Ei shomoy te travel kora khub moja hobe..,0
Kothay valo coffee shop ache? Kew bolte paro?,0
Lunch e meet korbo ajke shobai mile.!,0
Exam er preparation chalche pura din..,0
New restaurant ta khub valo chilo.!,0
Aj kalke amader plan ache ekta cricket match khelar..,0
"Bhalo thakish, dekha hobe kobe ke jane!",0
Aj kalke amader plan ache ekta cricket match khelar.,0
"Movie night korbo ajke rat e, ke ke interested?!",0
Amar naya backpack khub joss lagse..,0
Amar naya backpack khub joss lagse.,0
New restaurant ta khub valo chilo.,0
Office e agamikal ekta presentation dite hobe.!,0
Ei rain ta ekdom unexpected!!,0
Kalke ekta new book store visit korlam.,0
Raat e ekta concert e jabo..,0
Exam er preparation chalche pura din..,0
Ei rain ta ekdom unexpected!.,0
Ei rain ta ekdom unexpected!,0
Reading books keeps me relaxed..,0
Reading books keeps me relaxed..,0
"Bhalo thakish, dekha hobe kobe ke jane!.",0
Next camp ta Dhaka te hobe.,0
Raat e ekta concert e jabo.,0
Next camp ta Dhaka te hobe..,0
Kothay valo coffee shop ache? Kew bolte paro?,0
Amra shobai picnic e jabo next week..,0
"Bhalo thakish, dekha hobe kobe ke jane!",0
Exam er preparation chalche pura din.,0
Office e agamikal ekta presentation dite hobe..,0
"Bhalo thakish, dekha hobe kobe ke jane!.",0
Reading books keeps me relaxed..,0
Lunch e meet korbo ajke shobai mile.,0
"Bhalo thakish, dekha hobe kobe ke jane!!",0
"Bhalo thakish, dekha hobe kobe ke jane!",0
Next camp ta Dhaka te hobe..,0
Ei shomoy te travel kora khub moja hobe..,0
Amader agamikal cricket practice ache.!,0
Raat e ekta concert e jabo.!,0
Ei rain ta ekdom unexpected!.,0
Ei shomoy te travel kora khub moja hobe.,0
Ei shomoy te travel kora khub moja hobe..,0
Next camp ta Dhaka te hobe.,0
Aj kalke amader plan ache ekta cricket match khelar.!,0
Raat e ekta concert e jabo.,0
Kalke ekta new book store visit korlam.!,0
Aj kalke amader plan ache ekta cricket match khelar..,0
Raat e ekta concert e jabo.!,0
Ei shomoy te travel kora khub moja hobe.,0
Friend der shathe coffee khawar jonno jabo kal.!,0
Office e agamikal ekta presentation dite hobe.,0
Amader agamikal cricket practice ache.,0
Amar naya backpack khub joss lagse.,0
Kothay valo coffee shop ache? Kew bolte paro?.,0
Lunch e meet korbo ajke shobai mile.,0
The food festival last night was amazing!,0
New restaurant ta khub valo chilo.,0
"Bhalo thakish, dekha hobe kobe ke jane!",0
Kothay valo coffee shop ache? Kew bolte paro?.,0
Amar naya backpack khub joss lagse..,0
Amra shobai picnic e jabo next week.!,0
Next camp ta Dhaka te hobe.,0
Friend der shathe coffee khawar jonno jabo kal..,0
Kothay valo coffee shop ache? Kew bolte paro?!,0
Next camp ta Dhaka te hobe.,0
Kalke ekta new book store visit korlam.,0
Office e agamikal ekta presentation dite hobe..,0
Amader agamikal cricket practice ache.,0
Raat e amar friend er shathe ekta movie dekhbo..,0
Office e agamikal ekta presentation dite hobe..,0
Amra shobai picnic e jabo next week..,0
Office e agamikal ekta presentation dite hobe.!,0
Next camp ta Dhaka te hobe.!,0
Reading books keeps me relaxed..,0
Kalke ekta new book store visit korlam..,0
"Bhalo thakish, dekha hobe kobe ke jane!.",0
Kothay valo coffee shop ache? Kew bolte paro?,0
Amader agamikal cricket practice ache.,0
Reading books keeps me relaxed.,0
New restaurant ta khub valo chilo..,0
Reading books keeps me relaxed..,0
Reading books keeps me relaxed.!,0
Office e agamikal ekta presentation dite hobe.,0
Raat e amar friend er shathe ekta movie dekhbo.!,0
Exam er preparation chalche pura din..,0
Amar naya backpack khub joss lagse.,0
"Bhalo thakish, dekha hobe kobe ke jane!",0
"Movie night korbo ajke rat e, ke ke interested?.",0
Friend der shathe coffee khawar jonno jabo kal.,0
Amra shobai picnic e jabo next week.,0
The food festival last night was amazing!.,0
The food festival last night was amazing!,0
Lunch e meet korbo ajke shobai mile.,0
Ei rain ta ekdom unexpected!,0
Amra shobai picnic e jabo next week..,0
"Movie night korbo ajke rat e, ke ke interested?.",0
Kothay valo coffee shop ache? Kew bolte paro?,0
Amader agamikal cricket practice ache..,0
Amar naya backpack khub joss lagse.,0
Next camp ta Dhaka te hobe..,0
Kalke ekta new book store visit korlam.!,0
Ei shomoy te travel kora khub moja hobe..,0
Friend der shathe coffee khawar jonno jabo kal.,0
Friend der shathe coffee khawar jonno jabo kal.!,0
"Bhalo thakish, dekha hobe kobe ke jane!!",0
Reading books keeps me relaxed.,0
Ei shomoy te travel kora khub moja hobe.!,0
Friend der shathe coffee khawar jonno jabo kal..,0
Next camp ta Dhaka te hobe.,0
Exam er preparation chalche pura din.,0
Ei shomoy te travel kora khub moja hobe..,0
Ei shomoy te travel kora khub moja hobe.!,0
"Bhalo thakish, dekha hobe kobe ke jane!!",0
Ei shomoy te travel kora khub moja hobe.,0
"Movie night korbo ajke rat e, ke ke interested?!",0
The food festival last night was amazing!.,0
Ei shomoy te travel kora khub moja hobe.,0
Exam er preparation chalche pura din..,0
Aj kalke amader plan ache ekta cricket match khelar.!,0
Amader agamikal cricket practice ache..,0
Friend der shathe coffee khawar jonno jabo kal.!,0
New restaurant ta khub valo chilo.!,0
Office e agamikal ekta presentation dite hobe.!,0
Ei rain ta ekdom unexpected!.,0
Amar naya backpack khub joss lagse..,0
Next camp ta Dhaka te hobe.,0
Next camp ta Dhaka te hobe..,0
"Movie night korbo ajke rat e, ke ke interested?.",0
Amra shobai picnic e jabo next week.!,0
Next camp ta Dhaka te hobe..,0
Ei rain ta ekdom unexpected!,0
Exam er preparation chalche pura din.!,0
Amader agamikal cricket practice ache.,0
Office e agamikal ekta presentation dite hobe.,0
Amra shobai picnic e jabo next week.,0
"Movie night korbo ajke rat e, ke ke interested?!",0
Reading books keeps me relaxed..,0
Office e agamikal ekta presentation dite hobe.,0
The food festival last night was amazing!!,0
Exam er preparation chalche pura din.!,0
New restaurant ta khub valo chilo.,0
Amra shobai picnic e jabo next week.!,0
Lunch e meet korbo ajke shobai mile.,0
Kothay valo coffee shop ache? Kew bolte paro?!,0
Exam er preparation chalche pura din.!,0
Raat e ekta concert e jabo..,0
Ei shomoy te travel kora khub moja hobe.!,0
Raat e ekta concert e jabo..,0
"Bhalo thakish, dekha hobe kobe ke jane!",0
Kothay valo coffee shop ache? Kew bolte paro?.,0
Office e agamikal ekta presentation dite hobe.,0
Amar naya backpack khub joss lagse.,0
Ei rain ta ekdom unexpected!.,0
Office e agamikal ekta presentation dite hobe.!,0
Raat e ekta concert e jabo..,0
Lunch e meet korbo ajke shobai mile.!,0
Exam er preparation chalche pura din..,0
Aj kalke amader plan ache ekta cricket match khelar..,0
Raat e amar friend er shathe ekta movie dekhbo..,0
Amar naya backpack khub joss lagse..,0
Office e agamikal ekta presentation dite hobe.!,0
The food festival last night was amazing!,0
The food festival last night was amazing!!,0
Friend der shathe coffee khawar jonno jabo kal.!,0
Raat e amar friend er shathe ekta movie dekhbo..,0
Reading books keeps me relaxed.,0
New restaurant ta khub valo chilo.!,0
Exam er preparation chalche pura din.,0
Next camp ta Dhaka te hobe..,0
New restaurant ta khub valo chilo.,0
Reading books keeps me relaxed..,0
"Bhalo thakish, dekha hobe kobe ke jane!",0
Ei rain ta ekdom unexpected!!,0
Exam er preparation chalche pura din..,0
Friend der shathe coffee khawar jonno jabo kal..,0
Reading books keeps me relaxed.!,0
